ID,A1,A2,A3,B1,B2,B3,C1,C2,C3
PaeAG1_00496,2,1,1,0,0,1,0,1,1
PaeAG1_00497,3,2,1,1,1,2,1,1,1
PaeAG1_00498,6,3,3,2,2,3,1,3,2
PaeAG1_00499,4,3,2,3,2,4,1,4,3
PaeAG1_00500,15,9,7,5,4,7,3,4,4
PaeAG1_00501,25,13,11,19,15,16,7,12,11
PaeAG1_00502,8,4,4,5,5,7,3,5,6
PaeAG1_00503,15,7,4,6,4,7,3,7,6
PaeAG1_00504,16,9,4,9,7,8,4,7,8
PaeAG1_00505,25,12,11,17,14,17,7,13,12
PaeAG1_00506,14,7,3,2,1,2,1,3,3
PaeAG1_00507,8,4,3,3,3,4,2,5,4
PaeAG1_00508,10,5,2,3,3,3,2,5,4
PaeAG1_00509,12,6,2,2,2,3,2,5,4
PaeAG1_00510,19,10,4,4,4,5,4,10,6
PaeAG1_00511,0,0,0,0,0,0,0,0,0
PaeAG1_00512,0,0,0,0,0,0,0,0,0
PaeAG1_00513,1,1,0,1,0,1,0,0,1
PaeAG1_00514,13,6,7,5,5,6,3,5,7
PaeAG1_00515,16,9,2,2,2,5,2,5,3
PaeAG1_00516,1,0,0,0,0,1,0,1,0
PaeAG1_00517,0,0,0,0,0,0,0,0,0
PaeAG1_00518,1,0,0,0,0,0,0,0,1
PaeAG1_00519,2,1,1,1,1,1,0,1,1
PaeAG1_00520,0,0,0,0,0,0,0,0,0
PaeAG1_00521,0,0,0,1,1,2,1,2,2
PaeAG1_00522,2,1,0,7,8,9,6,13,9
PaeAG1_00523,5,3,3,41,47,67,42,78,56
PaeAG1_00524,1,1,1,1,1,1,1,2,1
PaeAG1_00525,36,14,20,21,18,18,6,11,12
PaeAG1_00526,0,0,0,0,0,0,0,0,0
PaeAG1_00527,0,0,0,0,0,0,0,0,0
PaeAG1_00528,3,1,1,1,1,1,1,1,1
PaeAG1_00529,12,6,5,7,8,6,4,7,8
PaeAG1_00530,1,1,0,0,0,0,0,0,0
PaeAG1_00531,3,2,1,1,1,1,1,1,1
PaeAG1_00532,969,413,1250,296,338,324,188,241,251
PaeAG1_00533,24,14,10,8,9,7,4,9,9
PaeAG1_00534,3,3,1,2,2,2,1,2,2
PaeAG1_00535,2,1,1,1,1,1,1,1,1
PaeAG1_00536,41,23,9,15,15,13,7,14,15
PaeAG1_00537,28,17,8,18,16,13,8,17,15
PaeAG1_00538,5,4,3,3,3,3,2,4,3
PaeAG1_00539,9,4,5,6,7,9,4,7,6
PaeAG1_00540,0,0,0,0,0,0,0,0,0
PaeAG1_00541,1,1,0,1,1,1,0,1,1
PaeAG1_00542,1,0,0,0,0,0,0,0,0
PaeAG1_00543,3,2,1,1,1,1,0,1,1
PaeAG1_00544,71,47,16,22,27,24,8,25,36
PaeAG1_00545,4,2,1,1,1,1,1,2,2
PaeAG1_00546,6,4,2,4,3,4,2,5,6
PaeAG1_00547,5,3,1,2,2,2,1,3,3
PaeAG1_00548,0,0,0,0,0,0,0,0,0
PaeAG1_00549,1,0,0,1,1,1,0,1,1
PaeAG1_00550,0,0,0,1,0,1,0,1,1
PaeAG1_00551,1,1,0,2,2,3,1,3,4
PaeAG1_00552,0,0,0,0,0,0,0,0,0
PaeAG1_00553,1,1,0,1,1,1,0,1,1
PaeAG1_00554,0,0,0,0,0,0,0,0,0
PaeAG1_00555,1,1,0,0,0,0,0,0,0
PaeAG1_00556,1,1,0,1,1,1,0,1,1
PaeAG1_00557,1,0,0,0,0,1,0,1,1
PaeAG1_00558,0,0,0,0,0,0,0,0,0
PaeAG1_00559,139,71,30,77,81,109,63,121,101
PaeAG1_00560,19,11,5,8,9,14,7,12,8
PaeAG1_00561,4,2,2,2,3,3,1,3,3
PaeAG1_00562,5,3,2,3,4,2,2,3,3
PaeAG1_00563,2,1,1,1,1,1,0,1,1
PaeAG1_00564,3,2,1,1,1,1,1,1,1
PaeAG1_00565,3,2,1,1,1,2,1,2,2
PaeAG1_00566,2,1,1,1,1,1,1,1,2
PaeAG1_00567,1,0,0,0,0,1,0,0,1
PaeAG1_00568,2,1,1,2,2,2,1,2,2
PaeAG1_00569,1,1,0,0,0,0,0,1,1
PaeAG1_00570,1,0,0,0,0,0,0,0,0
PaeAG1_00571,1,1,1,1,0,1,0,1,1
PaeAG1_00572,1,0,0,0,0,0,0,0,0
PaeAG1_00573,16,9,8,18,17,13,12,21,20
PaeAG1_00574,1,0,0,1,1,1,0,1,1
PaeAG1_00575,8,4,5,4,3,5,2,3,4
PaeAG1_00576,1,1,1,2,1,1,1,1,2
PaeAG1_00577,1,0,0,1,1,1,0,1,1
PaeAG1_00578,3,2,1,1,1,1,1,2,1
PaeAG1_00579,18,9,5,8,8,9,4,10,10
PaeAG1_00580,27,16,6,10,9,9,6,10,10
PaeAG1_00581,2,1,0,0,1,1,0,1,1
PaeAG1_00582,2,1,0,1,1,1,0,1,1
PaeAG1_00583,38,16,27,29,32,26,11,24,33
PaeAG1_00584,7,4,3,4,5,4,2,4,5
PaeAG1_00585,1,0,0,0,0,0,0,0,0
PaeAG1_00586,1,1,0,0,0,1,0,1,1
PaeAG1_00587,35,18,7,9,10,9,3,7,10
PaeAG1_00588,3,2,1,1,1,1,0,1,1
PaeAG1_00589,18,9,4,8,7,8,2,5,7
PaeAG1_00590,45,24,10,17,22,17,6,15,19
PaeAG1_00591,12,7,4,5,3,4,2,4,5
PaeAG1_00592,8,4,1,2,2,2,1,2,2
PaeAG1_00593,3,1,1,1,1,1,0,1,1
PaeAG1_00594,9,5,2,2,2,2,1,3,2
PaeAG1_00595,15,8,3,2,3,3,2,4,4
PaeAG1_00596,7,4,2,1,1,1,1,1,1
PaeAG1_00597,9,5,3,2,1,3,1,3,2
PaeAG1_00598,12,8,3,12,8,9,4,11,13
PaeAG1_00599,0,0,0,0,0,0,0,0,0
PaeAG1_00600,0,0,0,0,0,0,0,0,0
PaeAG1_00601,0,0,0,0,0,0,0,0,0
PaeAG1_00602,1,1,0,0,0,0,0,0,0
PaeAG1_00603,2,1,1,1,1,1,0,1,1
PaeAG1_00604,5,3,2,2,2,2,1,2,2
PaeAG1_00605,6,3,4,2,2,2,1,3,3
PaeAG1_00606,1,0,0,0,0,0,0,0,0
PaeAG1_00607,37,19,12,8,7,7,4,8,8
PaeAG1_00608,58,33,14,8,6,6,2,7,9
PaeAG1_00609,0,0,0,0,0,0,0,0,0
PaeAG1_00610,3,2,1,1,1,1,1,1,1
PaeAG1_00611,1,1,1,1,1,1,0,1,0
PaeAG1_00612,1,1,0,1,0,1,0,1,1
PaeAG1_00613,1,1,0,1,1,2,3,5,4
PaeAG1_00614,2,1,1,2,2,2,2,5,4
PaeAG1_00615,11,6,3,3,3,5,2,5,4
PaeAG1_00616,11,6,4,4,4,5,2,5,4
PaeAG1_00617,2,1,1,1,1,1,1,1,1
PaeAG1_00618,1,0,0,0,0,0,0,0,0
PaeAG1_00619,3,2,1,2,2,3,1,2,2
PaeAG1_00620,10,6,4,3,3,5,3,6,4
PaeAG1_00621,9,6,3,2,2,3,2,4,2
PaeAG1_00622,2,1,1,2,2,2,1,2,2
PaeAG1_00623,2,1,1,1,1,1,1,1,1
PaeAG1_00624,5,3,1,4,3,2,1,2,3
PaeAG1_00625,26,15,10,7,7,11,5,9,8
PaeAG1_00626,9,5,4,3,4,8,2,5,5
PaeAG1_00627,0,0,0,0,0,0,0,0,0
PaeAG1_00628,32,21,10,11,10,15,8,17,16
PaeAG1_00629,0,0,0,0,0,0,0,0,0
PaeAG1_00630,5,3,2,2,2,3,1,3,2
PaeAG1_00631,9,5,3,6,5,8,3,8,6
PaeAG1_00632,13,6,5,21,17,23,8,15,17
PaeAG1_00633,10,5,4,9,8,12,4,8,8
PaeAG1_00634,14,8,5,8,6,10,7,12,9
PaeAG1_00635,2,1,1,2,1,2,1,2,2
PaeAG1_00636,1,0,0,1,1,1,1,1,1
PaeAG1_00637,16,11,5,6,6,5,4,8,7
PaeAG1_00638,1,1,0,0,0,0,0,0,0
PaeAG1_00639,4,3,2,2,2,2,1,2,2
PaeAG1_00640,3,2,1,0,0,1,0,1,1
PaeAG1_00641,37,20,38,9,10,24,8,12,10
PaeAG1_00642,1,1,0,0,0,0,0,1,0
PaeAG1_00643,66,38,25,60,50,42,24,48,51
PaeAG1_00644,4,3,1,2,2,2,1,2,2
PaeAG1_00645,21,8,11,29,22,39,9,17,16
PaeAG1_00646,2,1,0,1,1,1,1,1,1
PaeAG1_00647,1,1,0,0,0,0,0,0,0
PaeAG1_00648,16,9,3,3,2,4,3,5,2
PaeAG1_00649,2,1,1,1,1,1,0,1,1
PaeAG1_00650,1,0,0,0,0,0,0,0,0
PaeAG1_00651,2,1,1,1,1,2,1,1,1
PaeAG1_00652,3,1,2,2,1,2,1,2,2
PaeAG1_00653,4,2,3,2,2,3,2,2,2
PaeAG1_00654,13,8,8,4,5,7,3,7,5
PaeAG1_00655,66,34,14,20,19,28,17,37,35
PaeAG1_00656,2,1,1,1,2,1,1,1,2
PaeAG1_00657,63,34,29,24,20,29,17,32,26
PaeAG1_00658,8,5,3,1,1,2,1,2,1
PaeAG1_00659,21,12,6,2,2,3,2,4,2
PaeAG1_00660,169,65,129,21,21,64,21,34,20
PaeAG1_00661,7,4,3,2,3,3,1,2,3
PaeAG1_00662,11,5,5,3,3,4,2,4,4
PaeAG1_00663,27,16,7,12,10,14,7,18,15
PaeAG1_00664,98,66,35,34,31,41,17,41,44
PaeAG1_00665,2,1,1,1,1,1,1,1,1
PaeAG1_00666,6,3,2,2,1,2,1,1,2
PaeAG1_00667,501,243,201,160,154,198,78,134,150
PaeAG1_00668,54,24,10,17,17,19,8,16,17
PaeAG1_00669,106,47,38,62,58,64,29,52,49
PaeAG1_00670,7,4,2,2,2,2,1,2,2
PaeAG1_00671,0,0,0,0,0,0,0,0,0
PaeAG1_00672,16,9,5,6,5,6,3,6,7
PaeAG1_00673,5,3,2,1,1,2,1,1,1
PaeAG1_00674,30,18,10,11,10,11,6,11,10
PaeAG1_00675,436,240,208,210,153,256,117,245,255
PaeAG1_00676,22,12,9,4,4,8,4,8,6
PaeAG1_00677,23,13,6,6,5,8,5,9,9
PaeAG1_00678,79,37,74,27,27,38,23,36,32
PaeAG1_00679,36,23,9,20,16,15,9,19,24
PaeAG1_00680,6,4,1,4,4,3,2,3,4
PaeAG1_00681,6,4,2,3,3,3,1,2,3
PaeAG1_00682,3,2,1,1,1,1,1,2,1
PaeAG1_00683,5,3,2,2,2,3,1,3,3
PaeAG1_00684,3,2,1,2,1,1,1,2,2
PaeAG1_00685,2,1,1,1,1,1,1,2,2
PaeAG1_00686,3,2,1,1,1,1,1,1,1
PaeAG1_00687,4,2,2,2,2,2,2,3,2
PaeAG1_00688,2,1,1,1,0,1,1,1,1
PaeAG1_00689,1,1,0,0,0,0,0,1,1
PaeAG1_00690,0,0,0,0,0,0,0,0,0
PaeAG1_00691,11,5,6,2,3,4,2,3,4
PaeAG1_00692,6,4,2,3,3,4,2,5,4
PaeAG1_00693,23,13,11,41,29,51,24,48,41
PaeAG1_00694,5,3,2,4,3,6,2,5,4
PaeAG1_00695,4,3,2,3,3,6,2,4,4
PaeAG1_00696,7,4,2,5,4,8,3,8,7
PaeAG1_00697,6,5,2,7,5,10,6,13,11
PaeAG1_00698,1,1,0,1,1,3,1,1,1
PaeAG1_00699,22,14,5,22,20,29,11,23,26
PaeAG1_00700,4,3,1,2,2,5,1,3,3
PaeAG1_00701,21,11,6,12,13,27,8,17,17
PaeAG1_00702,32,20,7,18,18,40,12,28,28
PaeAG1_00703,5,3,1,3,2,6,2,4,4
PaeAG1_00704,6,4,2,4,4,8,2,5,5
PaeAG1_00705,5,3,2,4,4,8,2,4,5
PaeAG1_00706,16,8,4,9,8,21,5,11,9
PaeAG1_00707,11,6,2,7,6,14,3,7,7
PaeAG1_00708,8,4,2,5,4,11,2,6,6
PaeAG1_00709,4,2,1,2,2,4,1,3,3
PaeAG1_00710,112,69,37,66,59,142,41,94,90
PaeAG1_00711,4,2,1,3,2,6,1,4,4
PaeAG1_00712,3,2,1,2,2,4,1,3,3
PaeAG1_00713,8,6,1,7,7,14,2,7,10
PaeAG1_00714,8,6,2,8,8,18,4,8,10
PaeAG1_00715,2,1,1,2,1,3,1,2,2
PaeAG1_00716,10,6,3,2,2,3,2,4,3
PaeAG1_00717,62,43,18,21,20,26,16,35,29
PaeAG1_00718,11,7,6,3,3,3,2,3,3
PaeAG1_00719,67,35,42,11,10,16,9,14,12
PaeAG1_00720,2,2,1,1,1,1,1,1,1
PaeAG1_00721,7,4,4,2,2,4,1,2,2
PaeAG1_00722,31,16,12,6,7,8,4,10,9
PaeAG1_00723,11,4,6,9,7,7,3,6,7
PaeAG1_00724,4,3,1,2,2,1,1,2,2
PaeAG1_00725,3,2,1,1,1,1,1,1,1
PaeAG1_00726,9,5,4,2,2,4,2,3,2
PaeAG1_00727,7,4,2,2,1,2,1,2,2
PaeAG1_00728,8,4,4,2,2,3,1,2,2
PaeAG1_00729,0,0,0,0,0,0,0,0,0
PaeAG1_00730,8,6,6,3,2,3,2,3,3
PaeAG1_00731,6,4,3,3,3,3,2,4,3
PaeAG1_00732,11,6,8,13,12,10,7,13,15
PaeAG1_00733,11,6,5,5,4,7,4,8,7
PaeAG1_00734,64,28,50,29,28,33,13,18,24
PaeAG1_00735,17,10,9,8,8,9,3,6,7
PaeAG1_00736,0,0,0,0,0,0,0,0,0
PaeAG1_00737,4,3,4,2,2,4,2,4,3
PaeAG1_00738,6,5,6,3,4,7,3,6,4
PaeAG1_00739,0,0,0,0,0,0,0,0,0
PaeAG1_00740,3,2,3,1,1,1,1,1,1
PaeAG1_00741,10,6,3,2,2,3,2,4,3
PaeAG1_00742,3,2,2,1,1,2,1,2,2
PaeAG1_00743,8,4,4,5,4,6,3,4,6
PaeAG1_00744,87,53,75,22,24,43,26,30,22
PaeAG1_00745,97,59,77,22,26,43,25,28,22
PaeAG1_00746,79,46,53,14,18,30,19,17,14
PaeAG1_00747,120,64,57,48,41,68,38,64,49
PaeAG1_00748,69,37,44,21,19,39,21,31,23
PaeAG1_00749,72,34,45,21,21,40,17,27,26
PaeAG1_00750,83,45,49,21,21,39,15,25,22
PaeAG1_00751,0,0,0,0,0,0,0,0,0
PaeAG1_00752,155,80,38,28,23,42,23,42,31
PaeAG1_00753,174,88,37,26,19,52,22,40,22
PaeAG1_00754,187,96,64,55,44,86,45,83,51
PaeAG1_00755,44,21,9,12,10,18,9,16,12
PaeAG1_00756,39,19,8,14,13,17,8,17,13
PaeAG1_00757,214,100,80,41,39,95,45,88,63
PaeAG1_00758,159,84,38,22,19,38,25,54,32
PaeAG1_00759,190,96,52,34,30,56,33,56,39
PaeAG1_00760,126,70,59,55,46,75,42,72,55
PaeAG1_00761,349,139,168,70,65,144,74,117,72
PaeAG1_00762,223,114,51,25,23,50,28,55,30
PaeAG1_00763,1046,520,211,105,89,195,105,217,117
PaeAG1_00764,175,86,47,22,18,36,26,40,25
PaeAG1_00765,151,71,30,17,14,27,17,30,19
PaeAG1_00766,215,102,50,30,24,53,26,52,35
PaeAG1_00767,182,86,46,28,23,50,25,45,31
PaeAG1_00768,138,68,32,23,20,39,20,38,23
PaeAG1_00769,0,0,0,0,0,0,0,0,0
PaeAG1_00770,124,59,34,21,17,31,22,36,23
PaeAG1_00771,135,65,38,30,23,38,24,39,28
PaeAG1_00772,199,93,55,48,39,74,34,64,45
PaeAG1_00773,184,84,67,57,46,83,37,69,46
PaeAG1_00774,167,78,79,64,54,91,43,78,55
PaeAG1_00775,112,53,54,55,49,71,32,62,46
PaeAG1_00776,226,112,89,38,32,82,47,72,37
PaeAG1_00777,207,108,57,26,21,43,31,55,30
PaeAG1_00778,186,93,40,22,19,40,22,45,28
PaeAG1_00779,192,100,43,28,23,46,26,52,35
PaeAG1_00780,204,108,53,29,23,46,31,58,34
PaeAG1_00781,167,90,40,25,21,39,26,46,29
PaeAG1_00782,159,73,66,46,37,60,34,59,51
PaeAG1_00783,159,74,70,54,44,64,40,69,63
PaeAG1_00784,199,98,58,39,31,67,31,55,38
PaeAG1_00785,167,82,30,19,17,33,17,35,22
PaeAG1_00786,159,80,39,23,20,35,25,41,23
PaeAG1_00787,169,84,54,28,25,43,29,48,28
PaeAG1_00788,129,62,52,41,34,56,20,46,38
PaeAG1_00789,30,17,11,12,11,10,7,12,13
PaeAG1_00790,16,9,9,4,4,5,4,6,5
PaeAG1_00791,7,3,3,2,2,4,2,4,2
PaeAG1_00792,21,13,7,3,4,7,3,6,5
PaeAG1_00793,10,7,3,2,2,3,3,5,3
PaeAG1_00794,2,1,1,3,3,8,5,10,4
PaeAG1_00795,0,0,0,0,0,0,0,0,0
PaeAG1_00796,1,1,0,1,0,2,2,4,1
PaeAG1_00797,0,0,0,0,0,0,0,0,0
PaeAG1_00798,0,0,0,0,0,0,0,0,0
PaeAG1_00799,2,1,0,2,1,5,3,8,3
PaeAG1_00800,1,1,0,2,2,4,3,5,2
PaeAG1_00801,1,0,0,1,1,3,1,4,2
PaeAG1_00802,1,1,0,1,1,2,1,3,2
PaeAG1_00803,0,0,0,0,0,0,0,0,0
PaeAG1_00804,0,0,0,0,0,0,0,0,0
PaeAG1_00805,0,0,0,0,0,0,0,1,0
PaeAG1_00806,0,0,0,1,0,1,1,1,1
PaeAG1_00807,0,0,0,0,0,1,1,1,2
PaeAG1_00808,1,0,0,1,1,1,2,6,8
PaeAG1_00809,0,0,0,0,0,0,1,2,4
PaeAG1_00810,0,0,0,1,0,0,1,3,5
PaeAG1_00811,1,1,0,3,2,2,7,21,30
PaeAG1_00812,1,1,0,2,2,2,6,18,28
PaeAG1_00813,0,0,0,1,1,2,3,9,14
PaeAG1_00814,1,0,0,5,3,5,12,27,33
PaeAG1_00815,0,0,0,0,0,0,1,2,2
PaeAG1_00816,1,0,0,2,1,1,2,6,8
PaeAG1_00817,4,2,1,3,2,3,1,3,5
PaeAG1_00818,1,1,0,1,1,1,1,1,2
PaeAG1_00819,1,1,0,1,1,1,1,2,2
PaeAG1_00820,2,1,1,2,1,2,1,3,3
PaeAG1_00821,2,1,1,1,1,2,1,1,1
PaeAG1_00822,1,1,1,1,1,1,0,1,1
PaeAG1_00823,3,2,1,1,1,1,0,1,1
PaeAG1_00824,3,2,1,1,1,1,1,1,1
PaeAG1_00825,1,0,0,0,0,0,0,0,0
PaeAG1_00826,2,1,1,1,1,1,1,1,1
PaeAG1_00827,2,1,1,1,1,1,1,1,1
PaeAG1_00828,1,1,0,0,0,1,0,1,1
PaeAG1_00829,0,0,0,0,1,1,0,1,1
PaeAG1_00830,1,0,0,0,0,0,0,0,0
PaeAG1_00831,4,2,1,2,2,2,1,2,3
PaeAG1_00832,2,1,1,1,1,1,1,1,2
PaeAG1_00833,0,0,0,0,0,0,0,0,0
PaeAG1_00834,0,0,0,0,0,0,0,0,0
PaeAG1_00835,1,1,0,1,0,1,0,1,1
PaeAG1_00836,2,1,0,1,1,1,0,1,2
PaeAG1_00837,0,0,0,0,0,0,0,0,0
PaeAG1_00838,1,0,0,0,0,1,0,1,1
PaeAG1_00839,1,1,0,1,0,1,0,1,1
PaeAG1_00840,2,1,1,1,0,1,0,1,1
PaeAG1_00841,1,0,0,0,0,1,0,1,1
PaeAG1_00842,2,1,1,1,1,1,1,2,2
PaeAG1_00843,1,1,1,1,1,1,0,1,1
PaeAG1_00844,0,0,0,0,0,0,0,0,0
PaeAG1_00845,4,2,1,2,2,2,1,2,2
PaeAG1_00846,0,0,0,0,0,0,0,0,0
PaeAG1_00847,1,0,0,0,0,0,0,0,0
PaeAG1_00848,0,0,0,0,0,0,0,0,0
PaeAG1_00849,16,9,7,8,7,5,3,6,6
PaeAG1_00850,0,0,0,0,0,0,0,0,0
PaeAG1_00851,1,0,0,0,0,1,0,1,1
PaeAG1_00852,0,0,0,0,0,0,0,0,0
PaeAG1_00853,0,0,0,1,1,1,1,1,1
PaeAG1_00854,1,1,0,4,3,3,2,3,4
PaeAG1_00855,1,0,0,1,1,1,0,1,1
PaeAG1_00856,2,1,1,0,1,1,0,1,1
PaeAG1_00857,0,0,0,0,0,0,0,0,0
PaeAG1_00858,0,0,0,0,0,0,0,0,0
PaeAG1_00859,0,0,0,0,0,0,0,0,0
PaeAG1_00860,1,1,0,1,1,1,0,1,1
PaeAG1_00861,4,2,1,2,1,2,1,2,2
PaeAG1_00862,2,1,1,1,0,1,1,1,1
PaeAG1_00863,1,1,0,0,0,1,0,1,1
PaeAG1_00864,1,0,0,1,1,1,0,1,1
PaeAG1_00865,0,0,0,0,0,0,0,0,0
PaeAG1_00866,0,0,0,0,0,0,0,0,0
PaeAG1_00867,1,1,0,0,0,0,0,0,1
PaeAG1_00868,3,2,2,1,1,2,1,2,2
PaeAG1_00869,0,0,0,0,0,0,0,0,0
PaeAG1_00870,0,0,0,0,0,0,0,0,1
PaeAG1_00871,1,0,0,0,0,1,0,1,1
PaeAG1_00872,0,0,0,0,0,0,0,0,0
PaeAG1_00873,2,1,0,1,1,1,1,1,1
PaeAG1_00874,1,0,0,0,0,0,0,0,0
PaeAG1_00875,1,0,0,0,0,0,0,0,0
PaeAG1_00876,2,1,0,1,1,1,1,1,2
PaeAG1_00877,0,0,0,0,0,0,0,0,0
PaeAG1_00878,0,0,0,1,1,1,1,1,2
PaeAG1_00879,8,6,2,5,4,5,2,5,5
PaeAG1_00880,1,1,0,0,0,1,0,1,1
PaeAG1_00881,0,0,0,0,0,0,0,0,0
PaeAG1_00882,0,0,0,0,0,0,0,0,0
PaeAG1_00883,1,0,0,1,1,1,1,2,2
PaeAG1_00884,117,49,50,81,66,98,60,126,201
PaeAG1_00885,1,0,0,0,0,1,0,1,0
PaeAG1_00886,47,15,30,78,63,97,18,40,40
PaeAG1_00887,11,7,3,8,6,11,5,10,8
PaeAG1_00888,45,25,12,29,24,42,20,39,32
PaeAG1_00889,2,1,1,1,1,2,1,2,2
PaeAG1_00890,110,50,61,59,51,64,36,57,76
PaeAG1_00891,28,14,13,16,14,20,12,20,21
PaeAG1_00892,0,0,0,0,0,0,0,0,0
PaeAG1_00893,20,10,7,13,11,20,10,19,16
PaeAG1_00894,29,15,8,16,16,28,20,45,31
PaeAG1_00895,6,4,2,5,4,7,5,10,8
PaeAG1_00896,8,4,2,6,5,10,6,13,11
PaeAG1_00897,10,6,4,11,8,13,11,20,17
PaeAG1_00898,7,4,2,9,7,9,9,15,16
PaeAG1_00899,114,68,63,63,45,71,42,68,73
PaeAG1_00900,14,8,11,6,6,9,4,6,8
PaeAG1_00901,3,2,1,3,3,5,3,5,5
PaeAG1_00902,14,9,6,12,9,21,13,21,17
PaeAG1_00903,15,8,5,10,9,18,10,20,14
PaeAG1_00904,20,12,11,15,14,27,14,29,21
PaeAG1_00905,18,9,5,12,9,20,8,21,18
PaeAG1_00906,18,10,5,11,10,19,10,22,21
PaeAG1_00907,19,11,5,10,9,18,9,21,18
PaeAG1_00908,113,67,39,80,64,119,83,154,125
PaeAG1_00909,18,10,5,9,9,15,10,18,17
PaeAG1_00910,12,6,5,6,6,10,7,12,12
PaeAG1_00911,5,3,2,2,2,3,2,4,4
PaeAG1_00912,2,1,1,1,1,1,1,2,2
PaeAG1_00913,17,11,8,8,8,11,7,13,11
PaeAG1_00914,95,63,30,21,21,47,33,69,57
PaeAG1_00915,0,0,0,0,0,0,0,0,0
PaeAG1_00916,18,10,4,5,5,10,7,14,13
PaeAG1_00917,23,13,7,6,6,11,8,16,16
PaeAG1_00918,18,10,4,4,4,8,5,12,13
PaeAG1_00919,662,389,183,181,186,304,231,435,461
PaeAG1_00920,220,131,63,65,69,108,73,155,179
PaeAG1_00921,0,0,0,0,0,0,0,0,0
PaeAG1_00922,645,343,154,173,166,287,199,450,488
PaeAG1_00923,36,18,9,10,10,19,12,27,31
PaeAG1_00924,158,83,37,47,49,81,50,112,136
PaeAG1_00925,190,90,51,49,50,94,62,123,137
PaeAG1_00926,26,13,6,6,6,12,7,16,19
PaeAG1_00927,25,12,7,6,6,12,7,16,19
PaeAG1_00928,33,17,10,10,10,18,11,23,25
PaeAG1_00929,26,15,12,9,8,14,11,18,20
PaeAG1_00930,25,13,7,6,6,11,7,14,16
PaeAG1_00931,0,0,0,0,0,0,0,0,0
PaeAG1_00932,15,8,4,4,4,6,3,7,8
PaeAG1_00933,16,8,4,3,4,6,3,8,9
PaeAG1_00934,222,111,73,53,58,97,60,121,126
PaeAG1_00935,16,9,7,5,5,9,5,10,11
PaeAG1_00936,100,50,21,24,27,40,20,52,60
PaeAG1_00937,10,5,3,3,3,4,2,5,6
PaeAG1_00938,0,0,0,0,0,0,0,0,0
PaeAG1_00939,13,8,3,4,4,7,3,7,9
PaeAG1_00940,50,28,13,14,14,25,12,29,33
PaeAG1_00941,30,14,15,16,14,18,7,14,21
PaeAG1_00942,56,29,42,20,17,35,16,23,23
PaeAG1_00943,1,0,0,1,1,1,1,1,1
PaeAG1_00944,0,0,0,0,0,0,0,0,0
PaeAG1_00945,2,1,0,1,1,1,0,1,1
PaeAG1_00946,18,10,7,10,9,10,8,14,15
PaeAG1_00947,49,28,13,35,30,36,22,52,55
PaeAG1_00948,94,50,25,31,32,40,28,57,41
PaeAG1_00949,78,47,22,19,14,22,12,32,31
PaeAG1_00950,80,47,38,16,14,29,14,32,26
PaeAG1_00951,327,195,117,197,161,196,116,261,274
PaeAG1_00952,29,18,10,26,23,21,13,31,33
PaeAG1_00953,3,2,1,2,2,2,1,3,4
PaeAG1_00954,2,1,0,1,1,1,1,1,1
PaeAG1_00955,0,0,0,0,0,0,0,0,0
PaeAG1_00956,1,1,0,1,1,1,0,1,1
PaeAG1_00957,1,0,0,0,0,0,0,0,0
PaeAG1_00958,3,2,1,2,2,2,1,3,3
PaeAG1_00959,0,0,0,0,0,0,0,0,0
PaeAG1_00960,0,0,0,0,0,0,0,0,0
PaeAG1_00961,0,0,0,0,0,0,0,0,0
PaeAG1_00962,1,1,1,0,1,1,0,1,1
PaeAG1_00963,3,2,1,1,1,1,1,1,1
PaeAG1_00964,5,3,3,2,3,3,2,3,3
PaeAG1_00965,5,3,3,1,1,1,0,1,1
PaeAG1_00966,6,2,2,1,1,2,1,1,1
PaeAG1_00967,2,1,1,1,1,1,0,1,1
PaeAG1_00968,1,1,0,0,0,0,0,0,0
PaeAG1_00969,9,5,3,8,7,6,2,5,7
PaeAG1_00970,10,6,3,2,2,2,1,2,3
PaeAG1_00971,23,11,6,1,1,1,1,1,1
PaeAG1_00972,25,10,10,17,17,16,7,12,15
PaeAG1_00973,31,12,15,32,31,29,13,21,25
PaeAG1_00974,12,6,6,13,11,13,5,11,13
PaeAG1_00975,0,0,0,0,0,0,0,0,0
PaeAG1_00976,2,1,1,2,1,2,1,2,2
PaeAG1_00977,0,0,0,0,0,0,0,0,0
PaeAG1_00978,0,0,0,0,0,0,0,0,0
PaeAG1_00979,0,0,0,0,0,0,0,0,0
PaeAG1_00980,6,3,2,3,3,3,2,3,3
PaeAG1_00981,2,1,1,1,1,1,1,1,1
PaeAG1_00982,1,0,0,0,0,0,0,0,0
PaeAG1_00983,1,0,0,0,0,0,0,0,0
PaeAG1_00984,0,0,0,0,0,0,0,0,0
PaeAG1_00985,0,0,0,0,0,0,0,0,0
PaeAG1_00986,1,0,0,0,0,0,0,0,1
PaeAG1_00987,0,0,0,0,0,0,0,0,0
PaeAG1_00988,0,0,0,0,0,0,0,0,0
PaeAG1_00989,1,0,0,0,0,1,0,1,1
PaeAG1_00990,1,0,0,0,0,1,0,1,1
PaeAG1_00991,0,0,0,0,0,0,0,0,0
PaeAG1_00992,0,0,0,0,0,0,0,0,0
PaeAG1_00993,0,0,0,0,0,0,0,0,0
